Source,Target,Score
RE-729,StopExecutorViaWaypoint2,0.0437
RE-100,UAVEquipmentTypeRegistrationInfo,0.0437
RE-681,WaypointGoal,0.0437
RE-630,AreaMappingService,0.0437
RE-656,UAVTypeRegistrationInfo,0.0437
RE-630,RemoteMessageHandler,0.0436
RE-25,MetricsRunner,0.0436
RE-628,IFlightPattern,0.0436
RE-637,RRDemoScript,0.0436
RE-630,IRemoteServiceListener,0.0436
RE-505,IMissionTask,0.0435
RE-508,StopExecutorViaWaypoint2,0.0435
RE-637,MapDrawingUtil,0.0435
RE-501,StopEveryone,0.0435
RE-695,UAVTypeRegistrationInfo,0.0434
RE-630,PlanPool,0.0434
RE-555,WaypointGoalSnapshot,0.0433
RE-555,PhysicalDroneUpdateMessage,0.0433
RE-630,IServiceListener,0.0432
RE-656,DistanceUtil,0.0432
RE-589,IMonitorableMessage,0.0432
RE-630,AbstractFileTransmitServerService,0.0432
RE-649,UAVModeChangeMessage,0.0432
RE-630,IAreaMappingServiceInstance,0.0431
RE-681,Utilities,0.0431
RE-597,UAVRegistrationInfo,0.0431
RE-630,AreaMappingServiceInstance,0.0431
RE-77,SetGimbalTargetCommand,0.0431
RE-597,UAVEquipmentTypeRegistrationInfo,0.0431
RE-630,ServiceIds,0.0431
RE-626,SetGimbalTargetCommand,0.0430
RE-630,SyncConstants,0.0430
RE-589,DronologyPersistenceUtil,0.0430
RE-630,RuntimeDroneTypes,0.0430
RE-630,ServiceStatus,0.0430
RE-628,DispatchQueueManager,0.0429
RE-589,IUAVEquipmentTypeRegistrationServiceInstance,0.0429
RE-551,RiverBankPrimitive,0.0429
RE-637,JSONMissionPlanReader,0.0429
RE-630,IFileTransmitServiceInstance,0.0429
RE-589,SimulatorScenarioXStreamPersistor,0.0429
RE-100,UAVTypeRegistrationInfo,0.0429
RE-611,SlowLayer,0.0429
RE-630,DroneSetupService,0.0428
RE-630,CommandIds,0.0428
RE-587,SetGimbalTargetCommand,0.0427
RE-679,MonitoringConnectionTester,0.0427
RE-649,SimulatorScenarioXStreamPersistor,0.0427
RE-77,SetGimbalRotationCommand,0.0427
RE-646,AbstractPosition,0.0426
RE-646,AbstractPosition copy,0.0426
RE-630,AbstractFileTransmitServiceInstance,0.0426
RE-626,SetGimbalRotationCommand,0.0426
RE-101,FollowTheLeaderNed,0.0426
RE-630,DummyLockObject,0.0425
RE-25,VirtualDroneFleetFactory,0.0425
RE-637,RemoteManager,0.0425
RE-541,StopExecutorViaReverse,0.0425
RE-639,ManagedDroneMessenger,0.0425
RE-103,GeofenceRectangle,0.0425
RE-639,MetricsRunner,0.0425
RE-103,AbstractGoal,0.0425
RE-759,GeofenceRectangle,0.0424
RE-649,AFInfoBox,0.0424
RE-611,RiverBankPrimitive,0.0424
RE-630,DronologyServiceException,0.0423
RE-637,RemoteRMIRemoteObject,0.0423
RE-630,FlightRouteInfo,0.0423
RE-637,IRemoteManager,0.0423
RE-628,GeneratedRoutesInfo,0.0423
RE-637,FormatUtil,0.0423
RE-628,IMappedItem,0.0423
RE-679,ManagedDrone,0.0423
RE-587,SetGimbalRotationCommand,0.0422
RE-501,AbstractGoal,0.0422
RE-630,IdentifierCreator,0.0422
RE-100,StopEveryoneWaypoint,0.0422
RE-628,LlaCoordinate,0.0422
RE-630,PatternFactory,0.0422
RE-709,IMissionTask,0.0422
RE-630,IFlightSimulator,0.0421
RE-628,MappedItem,0.0421
RE-626,RoutePrimitive,0.0420
RE-628,MissionInfo,0.0420
RE-630,AbstractRMIRemoteObject,0.0420
RE-630,UAVRegistrationService,0.0420
RE-628,RemoteInfo,0.0420
RE-114,UAVEquipmentTypeRegistrationInfo,0.0419
RE-630,FlightRouteplanningServiceInstance,0.0419
RE-714,GetSnapshotMessage,0.0418
RE-594,IAction,0.0418
RE-630,UAVTypeRegistrationPersistenceProvider,0.0418
RE-691,DistanceUtil,0.0418
RE-630,ISupervisorServiceInstance,0.0418
RE-722,IAction,0.0418
RE-628,MissionHandler,0.0417
RE-555,RiverBankPrimitive,0.0417
RE-630,RouteAssignmentDemoScript,0.0417
RE-424,UAVEquipmentTypeRegistrationInfo,0.0417
RE-729,IPersistenceManager,0.0417
RE-628,IRouteCreator,0.0417
RE-541,FollowTheLeaderWaypoint,0.0416
RE-549,SlowLayer,0.0416
RE-630,PysicalDroneIdGenerator,0.0416
RE-689,Utilities,0.0416
RE-639,CoverageTest,0.0416
RE-649,SoloDirector,0.0415
RE-646,IUAVRegistrationRemoteService,0.0415
RE-649,NVector,0.0415
RE-681,AMEditSidesController,0.0415
RE-616,GetSnapshotMessage,0.0415
RE-630,IDroneConnectorServiceInstance,0.0414
RE-689,UAVRegistrationInfo,0.0414
RE-587,DistanceUtil,0.0414
RE-689,SetGimbalTargetCommand,0.0414
RE-714,GetCoordinatesMessage,0.0414
RE-25,CollisionAvoidanceMessenger,0.0414
RE-611,StopExecutorViaWaypoint2,0.0414
RE-656,UAVRegistrationInfo,0.0413
RE-628,UAVTypeRegistrationXStreamPersistor,0.0413
RE-597,SetGimbalTargetCommand,0.0413
RE-714,GetBaseCoordinatesMessage,0.0413
RE-637,MappingInfo,0.0413
RE-630,IDroneMonitoringServiceInstance,0.0413
RE-714,Utilities,0.0413
RE-649,DronologyPersistenceUtil,0.0412
RE-508,AbstractDroneFleetFactory,0.0412
RE-505,IUAVPropertyUpdateNotifier,0.0412
RE-616,UAVTypeRegistrationInfo,0.0412
RE-689,DistanceUtil,0.0412
RE-646,Onion,0.0412
RE-101,WaypointTask,0.0412
RE-101,TakeoffTask,0.0412
RE-101,LandTask,0.0412
RE-101,AbstractDroneFleetFactory,0.0412
RE-587,UAVRegistrationInfo,0.0411
RE-424,UAVRegistrationInfo,0.0411
RE-681,RoutePrimitive,0.0411
RE-639,MapRiver,0.0411
RE-637,AreaMappingInfo,0.0411
RE-630,AFMainLayout,0.0411
RE-639,StopEveryoneWaypoint,0.0410
RE-656,WaypointGoal,0.0410
RE-587,Utilities,0.0410
RE-649,NvecInterpolator,0.0410
RE-80,Onion,0.0409
RE-597,SetGimbalRotationCommand,0.0409
RE-689,SetGimbalRotationCommand,0.0409
RE-630,DefaultDroneCollector,0.0409
RE-656,Utilities,0.0409
RE-630,DroneConnectorService,0.0409
RE-589,IUAVMissionTask,0.0408
RE-630,SynchronizationState,0.0408
RE-693,UAVHandshakeMessage,0.0407
RE-691,ManagedDroneMessenger,0.0407
RE-630,ManagedHashTableList,0.0406
RE-714,WaypointGoalSnapshot,0.0406
RE-114,UAVRegistrationInfo,0.0406
RE-695,Utilities,0.0406
RE-649,RemoteInfo,0.0406
RE-508,FollowTheLeaderNed,0.0406
RE-630,DroneCollector,0.0406
RE-28,Onion,0.0406
RE-639,ILayer,0.0405
RE-759,SetGimbalTargetCommand,0.0405
RE-689,WaypointGoal,0.0405
RE-594,ILayer,0.0405
RE-616,GetCoordinatesMessage,0.0405
RE-630,ISimulatorScenario,0.0405
RE-637,EdgeLla,0.0404
RE-656,DistanceCalculator,0.0404
RE-639,CommandExecutor,0.0404
RE-616,GetBaseCoordinatesMessage,0.0404
RE-505,ManagedDrone,0.0404
RE-501,Onion,0.0403
RE-706,IUAVEquipmentTypeRegistrationRemoteService,0.0403
RE-630,IAreaMappingRemoteService,0.0403
RE-639,CommandExecutorFactory,0.0403
RE-596,AbstractGoal,0.0402
RE-626,UAVRegistrationInfo,0.0402
RE-25,IUAVRegistrationServiceInstance,0.0402
RE-114,IUAVRegistrationRemoteService,0.0401
RE-722,StopExecutorViaWaypoint,0.0401
RE-637,UAVStateChangeMessage,0.0401
RE-759,SetGimbalRotationCommand,0.0401
RE-656,SetGimbalTargetCommand,0.0401
RE-628,KMLExporter,0.0400
RE-100,TypeRegistrationInfo,0.0400
RE-630,RemoteServerProcessListenerAdapter,0.0400
RE-630,DroneMonitoringService,0.0400
RE-555,CollisionAvoidanceBackend,0.0400
RE-508,StopEveryone,0.0399
RE-630,IFlightRoute,0.0399
RE-646,CollisionAvoidanceMessenger,0.0399
RE-555,AssignFlightMessage,0.0399
RE-77,MetricsUtilities,0.0399
RE-424,DistanceUtil,0.0399
RE-722,UAVHandshakeMessage,0.0399
RE-639,SetGimbalTargetCommand,0.0398
RE-628,AFInfoBox,0.0398
RE-691,Utilities,0.0398
RE-630,SimulatorScenario,0.0397
RE-101,StopEveryone,0.0397
RE-701,IUAVEquipmentTypeRegistrationRemoteService,0.0397
RE-508,Utilities,0.0397
RE-589,DelayTask,0.0397
RE-505,DroneInitializationInfo,0.0396
RE-656,SetGimbalRotationCommand,0.0396
RE-594,StopExecutorViaReverse,0.0396
RE-595,AbstractGoal,0.0396
RE-25,IUAVRegistrationRemoteService,0.0396
RE-101,RiverBankPrimitive,0.0395
RE-101,AssignFlightMessage,0.0395
RE-630,AMControlsComponent,0.0395
RE-100,GoalUpdateMessage,0.0395
RE-695,DistanceUtil,0.0394
RE-101,PhysicalDroneUpdateMessage,0.0394
RE-639,SetGimbalRotationCommand,0.0394
RE-714,CollisionAvoidanceMessenger,0.0394
RE-693,AbstractDroneFleetFactory,0.0394
RE-25,AbstractItemPersistenceProvider,0.0394
RE-555,UnassignFlightMessage,0.0394
RE-709,StopEveryone,0.0393
RE-594,Onion,0.0393
RE-25,StopExecutorViaWaypoint,0.0393
RE-759,Utilities,0.0393
RE-637,Drone,0.0392
RE-681,UAVEquipmentTypeRegistrationInfo,0.0392
RE-77,Onion,0.0392
RE-643,IRemotable,0.0392
RE-637,AbstractDroneCommand,0.0392
RE-505,VirtualDroneFleetFactory,0.0392
RE-630,IBatterySimulator,0.0391
RE-616,DefaultAction,0.0391
RE-103,SimpleMonitor,0.0391
RE-547,UAVPlanChangeMessage,0.0391
RE-547,UAVAcknowledgeMessage,0.0391
RE-547,RouteSelector,0.0391
RE-639,IAction,0.0391
RE-709,AbstractPosition,0.0391
RE-709,AbstractPosition copy,0.0391
RE-722,StopEveryone,0.0391
RE-101,WaypointGoalSnapshot,0.0391
RE-630,RemoteManagerFactory,0.0391
RE-100,UpdateGuidanceMessage,0.0390
RE-596,IUAVRegistrationServiceInstance,0.0390
RE-555,CoverageStatistics,0.0390
RE-541,IUAVRegistrationRemoteService,0.0390
RE-628,KMLMapCreator,0.0390
RE-637,UAVEquipmentTypeRegistrationService,0.0390
RE-101,UnassignFlightMessage,0.0390
RE-729,CollisionAvoidanceMessenger,0.0390
RE-649,CoordinateChange,0.0390
RE-101,CollisionAvoidanceBackend,0.0389
RE-630,FlightPlanFactory,0.0389
RE-510,MAVLinkUAVConnector,0.0389
RE-505,MapRiver,0.0389
RE-628,AMEditPrioritiesController,0.0389
RE-649,VirtualDrone,0.0389
RE-709,StopExecutorViaWaypoint,0.0389
RE-701,StopEveryone,0.0387
RE-589,UAVEquipmentTypeRegistrationXStreamPersistor,0.0387
RE-637,CoordinateChange,0.0387
RE-646,CoverageTest,0.0387
RE-628,MissionUtil,0.0387
RE-589,UAVTypeRegistrationXStreamPersistor,0.0387
RE-630,CoordinateChange,0.0386
RE-597,UAVTypeRegistrationInfo,0.0386
RE-101,CoverageStatistics,0.0386
RE-595,WaypointGoalSnapshot,0.0386
RE-634,CoordinateChange,0.0386
RE-587,MonitoringConnectionTester,0.0386
RE-587,DistanceCalculator,0.0386
RE-637,SynchronizationPoint,0.0386
RE-706,StopEveryone,0.0386
RE-649,MissionUtil,0.0386
RE-630,MessageMarshaller,0.0385
RE-677,CoordinateChange,0.0385
RE-672,CoordinateChange,0.0385
RE-587,WaypointGoal,0.0385
RE-630,UAVMessageFactory,0.0385
RE-596,WaypointGoalSnapshot,0.0384
RE-639,DefaultAction,0.0384
RE-637,RemoteConnectionServiceInstance,0.0384
RE-729,WaypointGoalSnapshot,0.0384
RE-639,StopLayer,0.0384
RE-630,UAVTypeRegistrationService,0.0384
RE-689,DistanceCalculator,0.0383
RE-691,DistanceCalculator,0.0383
RE-630,IFlightRouteplanningServiceInstance,0.0383
RE-551,MonitoringConnectionTester,0.0383
RE-722,FollowTheLeaderNed,0.0383
RE-25,StopEveryone,0.0382
RE-628,CoordinateChange,0.0382
RE-693,ImageWaypoint,0.0382
RE-630,FlightManagerService,0.0381
RE-589,IUAVEquipmentTypeRegistrationRemoteService,0.0381
RE-549,Onion,0.0380
RE-100,IAction,0.0380
RE-595,StopExecutorViaReverse,0.0380
RE-681,UAVRegistrationInfo,0.0380
RE-616,AbstractDroneFleetFactory,0.0380
RE-114,WaypointTask,0.0379
RE-114,TakeoffTask,0.0379
RE-114,LandTask,0.0379
RE-630,UnitState,0.0379
RE-555,StopExecutor,0.0379
RE-637,AbstractServiceInstance,0.0379
RE-555,GetSnapshotMessage,0.0378
RE-759,AbstractPosition,0.0378
RE-759,AbstractPosition copy,0.0378
RE-681,MonitoringConnectionTester,0.0378
RE-501,ImageWaypoint,0.0378
RE-628,MissionController,0.0378
RE-630,DronologyServiceRunner,0.0377
RE-679,VirtualDroneFleetFactory,0.0377
RE-630,DroneFleetManager,0.0376
RE-589,MissionPlanningService,0.0376
RE-630,IDroneSetupRemoteService,0.0376
RE-628,IMonitorableMessage,0.0376
RE-637,ArtifactIdentifier,0.0376
RE-630,MissionElementFactory,0.0376
RE-630,AMInfoBox,0.0376
RE-714,AbstractGoal,0.0376
RE-637,IExecuteableMissionPlan,0.0376
RE-649,PVector,0.0375
RE-691,RiverBankPrimitive,0.0375
RE-551,SlowLayer,0.0375
RE-555,ImageWaypoint,0.0375
RE-628,SetMonitoringFrequencyCommand,0.0374
RE-701,StopExecutorViaWaypoint,0.0374
RE-616,MetricsUtilities,0.0374
RE-729,StopExecutorViaReverse,0.0374
RE-114,FollowTheLeaderNed,0.0374
RE-595,DronePair,0.0373
RE-626,Utilities,0.0373
RE-706,StopExecutorViaWaypoint,0.0373
RE-555,GetBaseCoordinatesMessage,0.0372
RE-628,NvecInterpolator,0.0372
RE-100,StopExecutorViaWaypoint2,0.0372
RE-626,WaypointGoal,0.0372
RE-555,GetCoordinatesMessage,0.0372
RE-628,DroneSnapshotInternal,0.0372
RE-36,RouteCreationRunner,0.0372
RE-114,StopExecutorViaWaypoint,0.0371
RE-596,StopExecutorViaReverse,0.0371
RE-508,CollisionAvoidanceMessenger,0.0371
RE-28,StopExecutorViaReverse,0.0371
RE-628,MapNode,0.0371
RE-630,UAVTypeRegistrationServiceRemoteFacade,0.0371
RE-637,AbstractFlightPattern,0.0370
RE-594,DefaultAction,0.0370
RE-616,SlowLayer,0.0370
RE-25,ManagedDroneUpdateMessage,0.0370
RE-424,DistanceCalculator,0.0369
RE-693,SetGimbalTargetCommand,0.0369
RE-611,DefaultAction,0.0369
RE-630,IFlightRouteplanningRemoteService,0.0368
RE-597,PassThrough,0.0368
RE-100,RiverBankPrimitive,0.0368
RE-589,PersistableUAVMissionTask,0.0368
RE-630,FakePythonGroundstation,0.0368
RE-501,CollisionAvoidanceMessenger,0.0368
RE-611,MetricsUtilities,0.0367
RE-80,ReturnHomeMessage,0.0367
RE-80,StopExecutorViaReverse,0.0366
RE-691,GetNameMessage,0.0366
RE-628,SetStateFrequencyCommand,0.0366
RE-114,UAVTypeRegistrationInfo,0.0365
RE-103,AbstractPosition,0.0365
RE-103,AbstractPosition copy,0.0365
RE-508,StopExecutorViaReverse,0.0365
RE-637,WatchServiceRunner,0.0364
RE-693,SetGimbalRotationCommand,0.0364
RE-424,UAVTypeRegistrationInfo,0.0364
RE-114,UAVHandshakeMessage,0.0364
RE-594,StopLayer,0.0363
RE-722,StopExecutorViaWaypoint2,0.0363
RE-77,PassThrough,0.0363
RE-103,WaypointGoalSnapshot,0.0362
RE-630,UAVStateChangeMessage,0.0362
RE-595,ManagedDroneMessenger,0.0362
RE-555,WaypointExecutor,0.0362
RE-628,AFMapDrones,0.0362
RE-649,MissionInfo,0.0362
RE-628,FlightRouteXStreamPersistor,0.0362
RE-695,DistanceCalculator,0.0362
RE-630,AFControlsComponent,0.0362
RE-424,AbstractGoal,0.0361
RE-649,TaskFactory,0.0361
RE-616,FollowTheLeaderNed,0.0360
RE-25,SetGimbalTargetCommand,0.0360
RE-597,CollisionAvoidanceBackend,0.0360
RE-611,StopExecutorViaReverse,0.0360
RE-630,SupervisorService,0.0360
RE-541,MetricsUtilities,0.0359
RE-679,MapRiver,0.0359
RE-630,IBaseServiceProvider,0.0359
RE-693,RiverBankPrimitive,0.0359
RE-628,IUAVRegistrationServiceInstance,0.0359
RE-691,CoverageStatistics,0.0358
RE-695,RiverBankPrimitive,0.0358
RE-637,UAVEquipmentTypeRegistrationServiceRemoteFacade,0.0358
RE-100,SimpleMonitor,0.0358
RE-25,SetGimbalRotationCommand,0.0358
RE-28,ReturnHomeMessage,0.0358
RE-596,RiverBankPrimitive,0.0357
RE-656,GeofenceRectangle,0.0357
RE-628,RemoteInfoFactory,0.0357
RE-706,TypeRegistrationInfo,0.0357
RE-649,TestStatusDispatchThread,0.0357
RE-637,ExportAllocationInformation,0.0356
RE-616,CollisionAvoidanceBackend,0.0356
RE-649,WaypointCommand,0.0356
RE-630,FileManager,0.0356
RE-681,DistanceUtil,0.0356
RE-679,AMEditSidesController,0.0356
RE-679,AdaptedCreepingLinePrimitive,0.0356
RE-114,AbstractDroneFleetFactory,0.0356
RE-679,CoordinateChange,0.0355
RE-101,StopExecutorViaWaypoint2,0.0355
RE-649,ConnectionRequestMessage,0.0355
RE-714,AbstractDroneFleetFactory,0.0354
RE-701,MetricsUtilities,0.0354
RE-628,SetGroundSpeedCommand,0.0354
RE-103,CollisionAvoidanceMessenger,0.0354
RE-637,UAVEquipmentTypeRegistrationServiceInstance,0.0354
RE-28,MetricsUtilities,0.0354
RE-505,AdaptedCreepingLinePrimitive,0.0354
RE-693,StopExecutorViaWaypoint,0.0354
RE-589,AbstractRemoteFacade,0.0353
RE-637,DroneRouteAssignment,0.0353
RE-103,ManagedDroneUpdateMessage,0.0353
RE-639,CollisionAvoidanceMessenger,0.0353
RE-628,SetVelocityCommand,0.0353
RE-574,MAVLinkUAVConnector,0.0352
RE-576,MAVLinkUAVConnector,0.0352
RE-649,UAVEquipmentTypeRegistrationXStreamPersistor,0.0352
RE-706,MetricsUtilities,0.0352
RE-611,Onion,0.0352
RE-630,FlightRoute,0.0352
RE-649,SimpleChecker,0.0352
RE-103,RiverBankPrimitive,0.0352
RE-649,DispatchQueueManager,0.0351
RE-630,IFileTransmitRemoteService,0.0351
RE-630,StatusDispatchThread,0.0351
RE-25,PhysicalDroneUpdateMessage,0.0351
RE-505,CoordinateChange,0.0350
RE-649,IRemoteableService,0.0350
RE-639,RiverBankPrimitive,0.0350
RE-549,StopExecutorViaReverse,0.0350
RE-679,FlightSimulator,0.0350
RE-80,IUAVRegistrationRemoteService,0.0350
RE-595,IUAVRegistrationRemoteService,0.0350
RE-103,StopExecutorViaWaypoint,0.0350
RE-691,UAVHandshakeMessage,0.0350
RE-695,IFlightDirector,0.0349
RE-424,CollisionAvoidanceMessenger,0.0349
RE-595,IMissionPlanningRemoteService,0.0348
RE-639,PhysicalDroneUpdateMessage,0.0348
RE-701,TypeRegistrationInfo,0.0348
RE-637,UAVEquipmentTypeRegistrationPersistenceProvider,0.0348
RE-630,MonitoringDispatchThread,0.0348
RE-626,DistanceUtil,0.0348
RE-679,PriorityPolygonPrimitive,0.0347
RE-649,RemindsConnector,0.0347
RE-80,MetricsUtilities,0.0347
RE-100,IUAVRegistrationRemoteService,0.0347
RE-649,IMonitorableMessage,0.0346
RE-505,PriorityPolygonPrimitive,0.0346
RE-594,IUAVRegistrationRemoteService,0.0346
RE-551,Onion,0.0346
RE-695,UAVMappingInfo,0.0346
RE-637,FlightPlanInfo,0.0345
RE-589,FlightRouteXStreamPersistor,0.0345
RE-679,SearchPatternStrategy,0.0344
RE-628,RemindsConnector,0.0344
RE-691,GeofenceRectangle,0.0344
RE-630,SupervisorServiceInstance,0.0344
RE-714,StopExecutorViaWaypoint,0.0344
RE-630,JsonTester2,0.0344
RE-616,CollisionAvoidanceUtil,0.0343
RE-589,AbstractItemPersistenceProvider,0.0342
RE-505,SearchPatternStrategy,0.0342
RE-722,AbstractDroneFleetFactory,0.0342
RE-626,MonitoringConnectionTester,0.0342
RE-693,StopEveryone,0.0341
RE-709,AbstractDroneFleetFactory,0.0341
RE-101,GetSnapshotMessage,0.0341
RE-595,IMissionPlanningServiceInstance,0.0341
RE-637,TreeNode,0.0341
RE-28,DefaultAction,0.0341
RE-649,AFMissionOperations,0.0340
RE-689,MonitoringConnectionTester,0.0340
RE-549,MetricsUtilities,0.0340
RE-759,RiverBankPrimitive,0.0340
RE-589,MissionPlanningServiceRemoteFacade,0.0340
RE-114,CollisionAvoidanceMessenger,0.0340
RE-589,AMMainLayout,0.0339
RE-646,Utilities,0.0338
RE-681,UAVTypeRegistrationInfo,0.0338
RE-114,MonitoringConnectionTester,0.0338
RE-555,NedExecutor,0.0337
RE-646,StopEveryone,0.0337
RE-689,CoverageStatistics,0.0337
RE-714,StopEveryone,0.0337
RE-101,SimpleMonitor,0.0337
RE-706,AbstractMissionTask,0.0337
RE-551,IUAVRegistrationRemoteService,0.0337
RE-541,CollisionAvoidanceBackend,0.0337
RE-101,GetBaseCoordinatesMessage,0.0336
RE-103,AbstractDroneFleetFactory,0.0336
RE-101,GetCoordinatesMessage,0.0336
RE-505,AMEditSidesController,0.0336
RE-587,GeofenceRectangle,0.0335
RE-646,StopExecutorViaWaypoint,0.0335
RE-649,AMEditPrioritiesController,0.0335
RE-616,RiverBankPrimitive,0.0335
RE-709,MetricsUtilities,0.0335
RE-28,IUAVRegistrationRemoteService,0.0335
RE-646,SetGimbalTargetCommand,0.0335
RE-689,GeofenceRectangle,0.0334
RE-597,StopExecutorViaReverse,0.0334
RE-701,AbstractMissionTask,0.0334
RE-616,StopExecutorViaReverse,0.0334
RE-630,StateMessageTypeAdapter,0.0334
RE-596,SetGimbalTargetCommand,0.0334
RE-630,JsonTester,0.0333
RE-630,JSONSendTester,0.0333
RE-630,DroneVoltageSimulator,0.0333
RE-555,SimpleMonitor,0.0332
RE-714,TypeRegistrationInfo,0.0332
RE-616,IFlightDirector,0.0332
RE-646,SetGimbalRotationCommand,0.0331
RE-630,IDroneCommand,0.0331
RE-596,SetGimbalRotationCommand,0.0331
RE-589,AreaMappingXStreamPersistor,0.0331
RE-649,DroneSnapshot,0.0330
RE-501,StopExecutorViaReverse,0.0330
RE-637,FlightDirectorFactory,0.0330
RE-729,AbstractDroneFleetFactory,0.0329
RE-706,AbstractPosition,0.0329
RE-706,AbstractPosition copy,0.0329
RE-611,CollisionAvoidanceUtil,0.0329
RE-589,SetGroundSpeedCommand,0.0329
RE-722,IUAVRegistrationRemoteService,0.0329
RE-597,MetricsUtilities,0.0329
RE-637,IUAVTypeRegistrationServiceInstance,0.0328
RE-541,IFlightDirector,0.0328
RE-681,DistanceCalculator,0.0328
RE-759,AbstractDroneFleetFactory,0.0328
RE-549,IUAVRegistrationRemoteService,0.0328
RE-630,AFAssignRouteComponent,0.0327
RE-691,CollisionAvoidanceMessenger,0.0327
RE-505,TypeRegistrationInfo,0.0327
RE-630,DroneConnectorServiceInstance,0.0327
RE-80,FollowTheLeaderWaypoint,0.0327
RE-649,UAVTypeRegistrationXStreamPersistor,0.0327
RE-681,CollisionAvoidanceMessenger,0.0327
RE-630,IRemoteConnectionServiceInstance,0.0327
RE-679,DistanceUtil,0.0326
RE-424,RiverBankPrimitive,0.0326
RE-701,AbstractPosition,0.0326
RE-701,AbstractPosition copy,0.0326
RE-114,RiverBankPrimitive,0.0325
RE-616,StopLayer,0.0325
RE-689,RiverBankPrimitive,0.0324
RE-80,DefaultAction,0.0324
RE-689,CollisionAvoidanceMessenger,0.0324
RE-637,IFlightPlan,0.0324
RE-709,TypeRegistrationInfo,0.0324
RE-656,CollisionAvoidanceMessenger,0.0324
RE-595,CoverageStatistics,0.0324
RE-25,CollisionAvoidanceBackend,0.0323
RE-628,AreaMappingXStreamPersistor,0.0323
RE-729,AMEditSidesController,0.0323
RE-589,MissionPlanningXStreamPersistor,0.0323
RE-637,AMMainLayout,0.0323
RE-424,GeofenceRectangle,0.0323
RE-630,FakePassivPythonGroundstation,0.0323
RE-637,MissionPlanningService,0.0322
RE-114,StopEveryone,0.0322
RE-649,AbstractMissionTask,0.0322
RE-637,ArtifactIdentifierTree,0.0322
RE-549,DefaultAction,0.0322
RE-630,FakePassivPythonGroundstation2,0.0322
RE-77,IUAVRegistrationRemoteService,0.0322
RE-28,FollowTheLeaderWaypoint,0.0322
RE-634,UAVStateChangeMessage,0.0322
RE-587,RiverBankPrimitive,0.0322
RE-630,UAVMonitoringMessage,0.0322
RE-729,UAVEquipmentTypeRegistrationInfo,0.0322
RE-626,DistanceCalculator,0.0321
RE-630,AFMapViewOperations,0.0321
RE-639,AbstractGoal,0.0321
RE-695,CollisionAvoidanceMessenger,0.0321
RE-729,DronePair,0.0321
RE-596,UAVRegistrationInfo,0.0321
RE-706,IMissionTask,0.0320
RE-656,RiverBankPrimitive,0.0320
RE-589,StopExecutorViaReverse,0.0320
RE-595,AreaMappingGenerator,0.0320
RE-693,StopExecutorViaWaypoint2,0.0320
RE-597,IUAVRegistrationRemoteService,0.0319
RE-639,GetNameMessage,0.0319
RE-709,ManagedDroneUpdateMessage,0.0319
RE-637,AFInfoPanel,0.0318
RE-505,CoverageTest,0.0318
RE-695,GeofenceRectangle,0.0318
RE-701,IMissionTask,0.0317
RE-510,Command,0.0317
RE-25,FollowTheLeaderNed,0.0317
RE-701,DefaultAction,0.0317
RE-80,MonitoringConnectionTester,0.0317
RE-656,ManagedDroneUpdateMessage,0.0317
RE-639,WaypointGoalSnapshot,0.0316
RE-587,CollisionAvoidanceMessenger,0.0316
RE-649,AbstractUAVMessage,0.0316
RE-77,IFlightDirector,0.0316
RE-722,IFlightDirector,0.0316
RE-714,FollowTheLeaderNed,0.0315
RE-628,DroneSnapshotOption,0.0315
RE-589,UAVRegistrationXStreamPersistor,0.0315
RE-587,CoverageStatistics,0.0315
RE-695,GetNameMessage,0.0314
RE-637,ModeChangeMessageTypeAdapter,0.0314
RE-589,MissionPlanningServiceInstance,0.0314
RE-541,PassThrough,0.0314
RE-501,IFlightDirector,0.0314
RE-706,IUAVRegistrationRemoteService,0.0314
RE-649,IMissionTask,0.0314
RE-630,FlightZoneException,0.0313
RE-706,DefaultAction,0.0313
RE-114,StopExecutorViaWaypoint2,0.0312
RE-649,IUAVPropertyUpdateNotifier,0.0312
RE-701,IUAVRegistrationRemoteService,0.0311
RE-587,ManagedDroneUpdateMessage,0.0311
RE-589,SetStateFrequencyCommand,0.0311
RE-424,ManagedDroneUpdateMessage,0.0310
RE-679,DistanceCalculator,0.0310
RE-611,StopLayer,0.0310
RE-689,ManagedDroneUpdateMessage,0.0310
RE-630,GoToCommand,0.0310
RE-28,CollisionAvoidanceUtil,0.0310
RE-626,RiverBankPrimitive,0.0309
RE-691,AbstractDroneFleetFactory,0.0309
RE-103,UAVHandshakeMessage,0.0309
